,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
231,1695809901000,0.12402344,1.0048828,0.125,51.875,10.40625,-8.875,0.0,0.0,0.0
232,1695809901058,0.20605469,0.90527344,-0.01171875,57.6875,13.59375,-11.75,0.0,0.0,0.0
233,1695809901089,0.14550781,0.9091797,-0.11035156,69.59375,29.21875,-6.5625,0.0,0.0,0.0
234,1695809901119,0.19433594,0.87402344,-0.20800781,76.34375,47.84375,3.15625,0.0,0.0,0.0
235,1695809901178,0.34765625,0.8388672,-0.22949219,69.15625,45.4375,5.84375,0.0,0.0,0.0
236,1695809901208,0.37304688,0.78222656,-0.25683594,46.875,26.40625,8.21875,-22.9375,40.5625,-150.375
237,1695809901236,0.30078125,0.8222656,-0.2705078,28.3125,8.875,8.53125,0.0,0.0,0.0
238,1695809901299,0.25097656,0.92578125,-0.38476562,19.59375,-9.71875,14.6875,0.0,0.0,0.0
239,1695809901330,0.3251953,0.75878906,-0.35253906,36.1875,-17.0,18.46875,0.0,0.0,0.0
240,1695809901358,0.24511719,0.7607422,-0.32910156,33.3125,-3.0,32.9375,0.0,0.0,0.0
241,1695809901420,0.3828125,0.8330078,-0.4970703,8.1875,-26.375,35.25,0.0,0.0,0.0
242,1695809901449,0.50390625,0.70214844,-0.39746094,4.875,-29.4375,32.625,0.0,0.0,0.0
243,1695809901481,0.4189453,0.6591797,-0.35351562,-20.09375,-23.78125,41.65625,0.0,0.0,0.0
244,1695809901539,0.38183594,0.7597656,-0.4326172,-46.15625,-38.21875,34.84375,0.0,0.0,0.0
245,1695809901569,0.33691406,0.9082031,-0.4423828,-38.6875,-62.03125,29.75,0.0,0.0,0.0
246,1695809901598,0.6640625,1.5136719,-0.06347656,-42.96875,-111.84375,6.875,0.0,0.0,0.0
247,1695809901660,-0.0859375,0.6542969,-0.2265625,11.15625,-108.96875,12.90625,0.0,0.0,0.0
248,1695809901689,0.087890625,0.5361328,-0.28808594,10.3125,-97.8125,13.59375,0.0,0.0,0.0
249,1695809901718,0.40625,0.98828125,-0.21972656,-3.0,-68.03125,38.625,-23.375,40.375,-153.0625
250,1695809901781,0.24511719,0.92578125,-0.23144531,-3.84375,-62.34375,32.625,0.0,0.0,0.0
