,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
152,1695809798939,0.6748047,1.1005859,0.18652344,6.90625,80.0625,7.125,0.0,0.0,0.0
153,1695809798968,0.42089844,1.0185547,-0.0703125,-56.6875,79.3125,20.59375,0.0,0.0,0.0
154,1695809799028,0.26171875,0.8730469,-0.041992188,-54.0625,18.15625,2.59375,0.0,0.0,0.0
155,1695809799057,0.17382812,0.85839844,0.09277344,-41.5625,59.59375,5.46875,0.0,0.0,0.0
156,1695809799089,0.3984375,0.8886719,-0.07714844,-29.90625,86.59375,-5.09375,0.0,0.0,0.0
157,1695809799148,0.46972656,0.7783203,-0.01953125,-24.34375,72.3125,-9.78125,0.0,0.0,0.0
158,1695809799178,0.4580078,0.6933594,0.0126953125,-26.625,57.21875,-21.8125,0.0,0.0,0.0
159,1695809799208,0.44335938,0.8251953,-0.041992188,-37.90625,37.03125,-30.90625,-15.3125,38.75,-141.0625
160,1695809799268,0.49414062,0.9111328,-0.049804688,-28.4375,33.59375,-38.65625,0.0,0.0,0.0
161,1695809799298,0.42285156,0.85253906,-0.0234375,-31.6875,30.6875,-37.75,0.0,0.0,0.0
162,1695809799328,0.51953125,0.9199219,0.1015625,-24.21875,36.0,-20.15625,0.0,0.0,0.0
163,1695809799389,0.49316406,1.0898438,-0.0068359375,5.5625,34.9375,-5.5625,0.0,0.0,0.0
164,1695809799417,0.546875,1.1816406,0.06347656,47.0,18.40625,11.5625,0.0,0.0,0.0
165,1695809799448,0.3828125,1.1035156,0.11621094,80.6875,-36.78125,36.1875,0.0,0.0,0.0
166,1695809799508,0.359375,1.2070312,-0.043945312,97.96875,-58.8125,30.1875,0.0,0.0,0.0
167,1695809799539,0.2548828,1.2207031,-0.01171875,91.75,-56.84375,17.4375,0.0,0.0,0.0
168,1695809799568,0.109375,1.1015625,-0.07519531,114.8125,-26.875,20.0,0.0,0.0,0.0
169,1695809799630,0.25976562,1.0341797,-0.06542969,110.09375,-24.1875,7.125,0.0,0.0,0.0
170,1695809799658,0.28027344,0.84765625,-0.16894531,86.71875,-37.1875,2.46875,0.0,0.0,0.0
171,1695809799718,0.36328125,0.7734375,-0.20703125,65.125,-37.625,5.46875,-17.5625,34.8125,-158.0
172,1695809799749,0.265625,0.6230469,-0.24804688,26.0625,-43.34375,6.03125,0.0,0.0,0.0
173,1695809799778,0.119140625,0.5527344,-0.27929688,-11.34375,-43.125,-4.84375,0.0,0.0,0.0
